applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
3901,White,Male,9.4,74,0.438,0.5,112000,Region_D,0
6059,Hispanic,Male,25.9,70,0.648,0.5,163000,Region_A,1
3008,White,Female,18.4,56,0.684,6.0,119000,Region_A,1
3373,White,Male,1.6,50,0.681,0.8,45000,Region_D,0
713,White,Female,4.0,70,0.409,6.2,59000,Region_D,0
6778,White,Female,14.4,78,0.643,1.3,143000,Region_B,1
1810,White,Male,2.0,54,0.193,1.2,52000,Region_B,0
1902,White,Female,1.7,48,0.266,3.6,52000,Region_D,0
1414,White,Male,10.7,95,0.464,3.7,106000,Region_A,1
9354,White,Male,7.8,89,0.575,2.2,92000,Region_B,1
850,Black,Male,1.6,30,0.243,0.5,35000,Region_B,0
8524,White,Female,1.6,67,0.154,1.6,52000,Region_A,0
5376,Hispanic,Female,25.1,72,0.402,7.3,205000,Region_D,1
1835,Hispanic,Male,10.1,53,0.693,0.5,95000,Region_D,0
5877,Hispanic,Male,9.9,30,0.169,4.0,59000,Region_B,0
2608,White,Female,35.0,96,0.334,2.4,250000,Region_B,1
5854,Hispanic,Female,8.6,44,0.291,5.6,63000,Region_B,0
8419,Hispanic,Female,2.0,30,0.188,1.7,38000,Region_B,0
7002,White,Female,0.2,61,0.165,2.7,43000,Region_B,0
3505,Hispanic,Male,0.5,57,0.268,2.6,45000,Region_B,0
5177,Hispanic,Male,30.7,84,0.461,19.2,250000,Region_D,1
254,White,Male,3.2,52,0.352,4.2,60000,Region_C,0
1471,White,Male,0.2,50,0.158,2.3,39000,Region_D,0
8568,Hispanic,Female,3.2,30,0.2,1.5,48000,Region_D,0
9652,White,Male,8.2,57,0.578,8.7,81000,Region_A,0
2966,Black,Male,0.7,50,0.135,0.5,48000,Region_B,0
8997,White,Male,2.3,60,0.476,1.0,47000,Region_D,0
5123,White,Male,21.8,98,0.844,4.8,185000,Region_D,1
7755,White,Male,1.8,44,0.1,1.0,51000,Region_C,0
559,Hispanic,Male,0.7,62,0.141,2.0,48000,Region_D,0
2559,White,Female,4.0,39,0.522,6.3,55000,Region_D,0
1515,White,Female,6.5,41,0.453,1.9,70000,Region_D,0
5884,Asian,Male,0.6,65,0.326,1.4,48000,Region_B,0
8859,White,Male,4.1,57,0.48,0.8,53000,Region_D,0
8612,Asian,Male,13.4,67,0.447,2.8,127000,Region_B,0
9384,White,Male,22.8,93,0.609,2.0,204000,Region_A,1
6459,White,Male,1.3,60,0.214,0.6,49000,Region_D,0
8984,White,Male,0.1,74,0.119,0.5,50000,Region_A,0
4389,White,Male,32.3,90,0.803,0.6,250000,Region_C,1
6271,White,Male,0.6,91,0.578,0.5,61000,Region_B,1
4065,Hispanic,Female,0.5,30,0.241,0.7,35000,Region_D,0
1594,White,Male,6.5,82,0.609,2.0,84000,Region_C,1
1092,Black,Female,1.2,30,0.319,1.1,35000,Region_B,0
8867,White,Male,4.0,60,0.28,0.9,67000,Region_A,0
8762,Black,Male,1.5,44,0.603,0.5,43000,Region_D,0
923,Hispanic,Male,1.8,66,0.342,1.3,61000,Region_A,0
1481,Hispanic,Female,3.5,30,0.102,4.5,43000,Region_B,0
8447,White,Male,14.3,71,0.211,4.4,113000,Region_A,1
3463,Black,Male,0.3,30,0.182,0.5,35000,Region_D,0
933,Asian,Male,8.2,78,0.358,2.2,92000,Region_B,0
6705,White,Female,0.1,39,0.433,0.5,35000,Region_D,0
9297,Hispanic,Male,3.6,43,0.434,0.6,49000,Region_B,0
4536,Black,Male,1.8,46,0.322,0.5,43000,Region_B,0
6507,Hispanic,Female,4.5,39,0.388,7.5,48000,Region_B,0
4106,Black,Male,8.6,63,0.159,5.1,89000,Region_A,0
9696,White,Male,7.0,62,0.451,4.8,76000,Region_A,0
2581,White,Female,6.3,51,0.509,0.8,68000,Region_D,0
9459,Black,Male,7.1,34,0.271,1.8,59000,Region_D,0
7046,White,Female,9.9,60,0.349,4.2,94000,Region_C,0
5802,White,Male,5.5,76,0.15,2.6,80000,Region_D,0
1891,White,Female,21.3,71,0.413,5.7,150000,Region_A,1
9024,White,Female,9.4,56,0.706,1.1,87000,Region_D,0
7144,White,Female,4.3,40,0.173,5.8,59000,Region_D,0
7453,White,Male,14.0,93,0.715,4.9,134000,Region_D,1
7087,Black,Female,8.2,33,0.334,1.9,66000,Region_C,0
9505,White,Male,5.3,66,0.958,0.8,77000,Region_B,1
7137,Hispanic,Female,7.0,42,0.238,0.5,57000,Region_A,0
953,White,Male,12.7,77,0.616,5.4,122000,Region_B,1
8150,White,Female,23.2,76,0.687,0.9,164000,Region_A,1
8860,Black,Male,2.8,41,0.191,0.5,51000,Region_B,0
3764,White,Female,1.9,84,0.353,7.6,66000,Region_B,0
2194,White,Female,2.2,55,0.309,0.6,57000,Region_C,0
4133,Black,Male,0.6,38,0.233,0.5,40000,Region_A,0
6691,Hispanic,Female,5.1,45,0.404,0.5,63000,Region_D,0
69,White,Male,4.3,71,0.2,3.7,63000,Region_D,0
4642,White,Female,1.2,51,0.468,0.5,45000,Region_C,0
7845,Hispanic,Female,0.9,30,0.143,4.8,35000,Region_B,0
5208,White,Female,2.9,32,0.624,1.4,48000,Region_C,0
1084,Hispanic,Female,15.3,49,0.695,0.5,108000,Region_A,0
2628,Black,Female,2.2,30,0.2,1.7,36000,Region_B,0
2521,Black,Male,3.8,42,0.1,1.2,44000,Region_D,0
7904,Hispanic,Male,15.1,64,0.638,8.0,119000,Region_B,1
315,Hispanic,Female,2.6,37,0.525,1.4,49000,Region_B,0
4568,White,Female,27.5,100,0.307,1.3,229000,Region_D,1
4672,Hispanic,Female,3.4,36,0.1,0.5,43000,Region_B,0
6230,White,Female,0.4,56,0.276,3.0,45000,Region_C,0
1848,White,Female,7.8,72,0.305,2.2,81000,Region_A,0
719,White,Male,13.1,96,0.606,3.3,139000,Region_B,1
4647,Black,Female,6.9,37,0.286,7.7,55000,Region_B,0
1846,White,Male,15.4,81,0.668,6.5,124000,Region_D,1
6170,White,Female,3.0,59,0.1,1.9,52000,Region_D,0
181,White,Female,18.9,67,0.658,14.0,141000,Region_C,1
2269,White,Female,4.0,32,0.328,0.5,50000,Region_D,0
7785,Asian,Male,7.5,75,0.809,1.0,98000,Region_B,0
5937,Black,Male,1.8,32,0.409,1.1,37000,Region_D,0
3707,Black,Female,0.9,32,0.313,0.5,35000,Region_D,0
1206,Hispanic,Female,0.6,30,0.522,1.3,35000,Region_B,0
6636,White,Male,24.3,100,0.554,7.2,217000,Region_B,1
2239,White,Male,12.6,67,0.449,10.3,121000,Region_D,1
380,White,Female,12.1,78,0.686,1.4,124000,Region_A,0
9189,Asian,Male,8.4,70,0.373,0.8,95000,Region_A,0
6033,Hispanic,Female,4.4,54,0.358,0.6,63000,Region_D,0
6062,White,Male,8.5,78,0.275,4.1,93000,Region_A,1
2918,Hispanic,Female,16.4,62,0.318,1.7,122000,Region_B,0
4156,White,Female,2.8,68,0.233,0.5,53000,Region_D,0
3763,White,Male,35.0,99,0.764,9.8,247000,Region_B,1
2656,White,Male,0.7,47,0.1,0.5,36000,Region_D,0
48,White,Male,1.7,55,0.392,4.9,42000,Region_C,0
882,Black,Male,6.2,39,0.5,2.4,52000,Region_D,0
1067,White,Male,8.1,82,0.664,1.7,99000,Region_A,1
6777,Black,Female,4.3,51,0.395,0.5,63000,Region_B,0
9161,Asian,Female,21.2,74,0.55,0.9,172000,Region_B,1
7444,Black,Male,7.4,37,0.556,1.2,65000,Region_C,0
879,White,Male,22.5,100,0.516,2.0,220000,Region_B,1
3028,Black,Male,6.8,55,0.393,1.8,75000,Region_D,0
5783,Black,Male,0.1,30,0.508,0.5,35000,Region_A,0
8894,White,Male,4.3,44,0.478,5.2,54000,Region_C,0
5401,White,Female,5.1,55,0.604,3.1,69000,Region_D,0
6891,White,Female,4.4,60,0.264,0.5,72000,Region_A,0
773,White,Male,7.7,63,0.621,6.9,80000,Region_C,1
9197,Black,Male,12.9,48,0.517,0.5,90000,Region_B,1
8458,White,Female,0.2,53,0.154,2.6,39000,Region_B,0
1478,Hispanic,Female,1.8,30,0.461,0.5,40000,Region_D,0
4384,White,Male,6.1,77,0.249,1.4,88000,Region_B,0
5247,Hispanic,Female,2.8,30,0.1,0.5,40000,Region_D,0
3638,White,Male,6.3,59,0.672,2.0,76000,Region_B,0
4107,Asian,Female,11.9,100,0.713,0.5,151000,Region_D,1
1350,White,Female,5.7,52,0.623,2.6,68000,Region_A,0
8001,Black,Female,7.5,42,0.372,1.0,56000,Region_D,0
1441,Asian,Male,5.3,91,0.444,0.5,99000,Region_A,1
4215,Black,Male,13.7,54,0.452,0.5,99000,Region_B,0
1839,Asian,Male,4.0,62,0.397,0.8,72000,Region_A,0
7848,White,Male,1.3,57,0.293,0.5,50000,Region_C,0
1648,Hispanic,Male,0.2,51,0.1,0.5,40000,Region_B,0
7051,Hispanic,Female,5.5,37,0.312,1.7,57000,Region_B,0
3756,White,Female,1.1,54,0.513,2.7,40000,Region_B,0
8202,White,Female,5.1,49,0.411,0.5,52000,Region_C,0
7982,White,Male,3.8,42,0.182,1.5,57000,Region_A,0
5217,White,Female,7.3,60,0.606,1.3,70000,Region_C,0
9429,White,Male,1.6,59,0.18,4.0,50000,Region_D,0
2710,White,Male,2.3,32,0.29,3.3,41000,Region_C,0
3503,Asian,Male,10.8,80,0.223,0.7,96000,Region_A,0
4462,White,Female,7.0,55,0.777,1.3,76000,Region_A,1
6892,Asian,Male,19.6,92,0.535,1.0,188000,Region_B,1
8903,Hispanic,Female,3.0,30,0.1,0.9,46000,Region_D,0
4085,White,Male,31.1,100,0.591,13.9,250000,Region_A,1
852,Hispanic,Male,6.3,43,0.361,0.9,66000,Region_B,0
7315,White,Male,0.2,44,0.491,0.8,36000,Region_A,0
2642,White,Female,5.7,55,0.496,4.2,68000,Region_A,0
2492,White,Male,2.7,48,0.34,2.3,47000,Region_A,0
629,White,Male,23.8,98,0.622,19.3,237000,Region_D,1
3906,White,Male,1.2,41,0.234,0.5,41000,Region_B,0
735,White,Male,3.3,58,0.644,0.8,66000,Region_A,0
2112,White,Female,18.7,76,0.3,4.2,167000,Region_D,0
8958,Hispanic,Female,2.2,32,0.136,0.5,41000,Region_C,0
5794,Asian,Female,7.8,69,0.335,0.6,84000,Region_B,0
9769,Asian,Female,10.0,58,0.41,10.9,102000,Region_A,1
6012,Hispanic,Male,12.4,64,0.62,0.5,114000,Region_B,1
1358,White,Female,3.7,46,0.248,1.1,48000,Region_A,0
9113,White,Male,1.7,43,0.493,1.0,45000,Region_D,0
234,White,Male,11.7,90,0.613,1.0,116000,Region_A,1
4533,White,Male,5.0,55,0.761,0.7,67000,Region_A,0
996,White,Male,1.3,66,0.761,0.6,54000,Region_B,0
1868,White,Male,1.0,52,0.338,1.3,38000,Region_A,0
1372,White,Male,14.7,75,0.851,0.9,112000,Region_B,1
2518,White,Female,10.8,64,0.671,9.0,88000,Region_D,1
3516,Asian,Male,5.8,73,0.335,0.5,68000,Region_B,0
780,Black,Male,17.3,55,0.625,0.5,115000,Region_D,1
1476,Black,Male,4.4,30,0.438,1.6,48000,Region_B,0
9537,Black,Male,8.9,42,0.175,2.3,66000,Region_B,0
1627,White,Female,12.4,52,0.466,0.5,95000,Region_D,0
6839,White,Male,11.8,68,0.689,1.4,116000,Region_B,1
1314,Hispanic,Female,5.6,49,0.246,0.5,54000,Region_A,0
868,White,Female,16.0,61,0.714,10.9,114000,Region_A,1
9303,Hispanic,Female,2.6,30,0.236,1.6,47000,Region_A,0
5822,White,Female,4.8,59,0.384,3.9,75000,Region_B,0
6934,White,Male,0.3,88,0.718,1.9,58000,Region_B,1
5891,Black,Male,27.0,85,0.573,5.4,188000,Region_D,1
9999,White,Male,4.1,56,0.187,0.5,61000,Region_A,0
9706,White,Male,18.5,75,0.361,2.3,164000,Region_B,1
8962,White,Male,9.7,62,0.324,5.2,104000,Region_B,0
7011,White,Female,1.4,48,0.467,3.3,39000,Region_B,0
8327,White,Female,20.6,58,0.432,2.3,141000,Region_C,0
4264,White,Female,6.6,75,0.461,0.5,86000,Region_C,0
2041,Hispanic,Female,7.6,30,0.759,4.4,59000,Region_B,0
5959,Hispanic,Male,13.0,54,0.581,4.2,102000,Region_B,0
7193,White,Male,23.5,97,0.179,1.0,230000,Region_B,1
92,Black,Male,8.5,56,0.711,4.6,86000,Region_B,1
6999,White,Female,2.0,56,0.227,1.2,45000,Region_A,0
6159,White,Male,35.0,75,0.714,17.1,250000,Region_C,1
5036,White,Female,5.7,52,0.494,1.4,56000,Region_C,0
5395,Black,Female,2.5,30,0.305,0.5,39000,Region_D,0
4508,White,Male,13.0,70,0.851,2.6,105000,Region_A,1
7366,White,Female,9.2,67,0.748,1.5,98000,Region_B,1
6877,White,Male,8.2,73,0.306,0.6,88000,Region_D,0
6651,White,Male,8.9,68,0.811,0.5,98000,Region_A,1
3239,Black,Female,3.1,30,0.68,0.5,49000,Region_D,0
1758,White,Female,10.7,64,0.766,0.5,106000,Region_D,0
273,Hispanic,Female,5.3,46,0.1,7.9,68000,Region_B,0
9314,White,Male,3.6,58,0.302,1.1,57000,Region_D,0
7237,Black,Male,17.5,58,0.272,0.7,130000,Region_A,1
5320,White,Female,5.1,42,0.721,0.6,51000,Region_B,0
5734,White,Male,6.5,69,0.387,0.5,88000,Region_C,0
2934,White,Male,22.4,100,0.538,0.5,230000,Region_A,1
3471,White,Male,4.8,76,0.268,0.7,76000,Region_B,0
2319,White,Male,8.5,70,0.25,2.1,78000,Region_A,0
5902,White,Male,3.4,77,0.1,1.6,66000,Region_A,0
586,White,Male,17.3,83,0.624,8.4,169000,Region_A,1
8176,White,Female,7.8,43,0.696,1.8,63000,Region_A,0
9487,White,Female,10.8,63,0.673,2.5,83000,Region_D,0
2617,White,Male,16.6,88,0.435,0.7,140000,Region_A,1
8922,White,Male,7.5,50,0.226,4.3,62000,Region_B,0
5797,White,Male,10.6,50,0.667,1.4,94000,Region_C,0
9383,White,Female,19.3,73,0.86,9.6,172000,Region_A,1
1146,Hispanic,Female,6.9,39,0.548,1.7,63000,Region_B,0
7962,White,Male,4.4,53,0.136,0.9,54000,Region_C,0
2515,Black,Female,3.6,30,0.1,0.9,44000,Region_C,0
4777,White,Male,10.5,68,0.665,2.2,88000,Region_A,1
3529,Asian,Male,3.2,93,0.461,1.2,84000,Region_B,0
5545,Black,Female,0.9,30,0.15,0.5,39000,Region_B,0
6694,Hispanic,Male,0.4,45,0.201,1.3,37000,Region_B,0
7681,Asian,Male,1.9,65,0.149,3.5,53000,Region_B,0
2787,Asian,Male,8.3,83,0.462,1.6,96000,Region_A,1
4968,Black,Male,1.9,32,0.521,2.8,38000,Region_A,0
7446,Black,Male,3.3,43,0.399,0.5,54000,Region_D,0
7264,White,Male,7.4,61,0.455,4.9,86000,Region_B,0
9722,White,Male,1.1,60,0.29,2.3,52000,Region_C,0
2461,Asian,Male,7.1,77,0.663,5.6,80000,Region_B,1
140,Asian,Female,2.8,54,0.21,0.5,53000,Region_A,0
9353,Hispanic,Male,1.6,50,0.677,0.5,44000,Region_B,0
7166,White,Female,27.7,78,0.671,0.8,226000,Region_A,1
1603,White,Female,9.2,52,0.226,20.0,78000,Region_A,1
3620,White,Male,13.3,87,0.359,6.6,139000,Region_C,1
8361,Hispanic,Male,6.2,38,0.596,1.2,57000,Region_D,0
8044,Black,Male,7.8,43,0.212,0.5,62000,Region_D,0
6782,White,Male,5.9,80,0.807,1.9,85000,Region_D,1
4739,White,Female,25.1,64,0.675,0.5,151000,Region_D,1
397,Hispanic,Male,0.8,39,0.1,0.5,39000,Region_C,0
2078,White,Male,4.7,62,0.457,11.8,76000,Region_D,0
5819,Asian,Male,11.5,67,0.774,4.3,89000,Region_A,1
4064,White,Male,10.5,87,0.658,1.2,124000,Region_A,1
1987,Black,Male,15.4,61,0.88,10.5,113000,Region_C,1
5298,Black,Male,1.5,33,0.345,0.5,37000,Region_B,0
3732,Asian,Male,3.2,79,0.463,4.7,60000,Region_B,1
6775,White,Male,1.4,52,0.295,3.8,53000,Region_B,0
1221,Asian,Male,2.9,75,0.1,1.2,64000,Region_A,0
4297,White,Female,5.6,41,0.175,3.1,49000,Region_D,0
1140,Black,Female,0.1,30,0.136,0.5,35000,Region_D,0
4949,Hispanic,Male,1.3,63,0.501,4.9,53000,Region_B,0
8404,White,Female,2.5,41,0.1,0.7,41000,Region_A,0
2335,White,Male,31.3,100,0.738,1.2,230000,Region_D,1
6968,White,Male,17.0,57,0.627,4.8,129000,Region_D,1
5270,White,Male,7.8,56,0.307,3.4,88000,Region_A,0
73,White,Female,4.5,45,0.383,0.8,58000,Region_C,0
2931,Black,Male,6.8,49,0.1,2.6,70000,Region_A,0
1462,Black,Male,6.7,42,0.445,3.1,60000,Region_C,0
3490,White,Male,8.2,75,0.563,0.5,91000,Region_A,1
695,White,Female,8.3,40,0.433,1.3,60000,Region_A,0
423,White,Female,6.4,52,0.804,0.5,63000,Region_A,0
1727,White,Male,8.3,86,0.216,0.5,93000,Region_D,1
830,White,Male,35.0,83,0.879,3.0,236000,Region_C,1
2831,White,Male,12.2,88,0.828,0.5,119000,Region_D,1
9014,White,Male,4.8,78,0.1,5.0,69000,Region_C,0
7466,White,Female,1.5,32,0.388,1.4,42000,Region_A,0
1061,Hispanic,Female,3.4,38,0.1,0.9,51000,Region_B,0
5564,White,Male,3.1,70,0.382,3.4,66000,Region_B,0
5957,White,Female,3.0,51,0.625,0.5,55000,Region_D,0
5894,White,Female,9.6,70,0.543,1.6,93000,Region_C,1
8772,White,Female,0.7,60,0.108,0.5,42000,Region_C,0
1602,White,Female,14.2,88,0.695,0.5,149000,Region_C,1
3456,White,Female,2.8,54,0.38,0.7,58000,Region_A,0
9577,Black,Female,17.2,44,0.257,1.4,120000,Region_D,0
1199,Hispanic,Male,8.6,74,0.44,0.7,99000,Region_B,0
2323,Black,Male,1.4,30,0.43,1.2,41000,Region_B,0
8981,Hispanic,Female,3.7,57,0.384,5.1,55000,Region_B,0
3703,White,Female,19.9,68,0.239,5.7,161000,Region_A,1
6575,White,Male,31.8,71,0.887,0.8,205000,Region_D,1
155,Asian,Female,2.2,66,0.719,4.4,60000,Region_D,0
2972,White,Female,13.1,43,0.669,4.1,88000,Region_C,0
4908,White,Male,2.3,60,0.783,0.6,61000,Region_A,0
3303,White,Male,3.1,61,0.121,5.6,52000,Region_A,0
6178,White,Male,1.7,69,0.152,1.5,59000,Region_C,0
5171,White,Male,3.2,83,0.511,6.6,70000,Region_D,1
2750,Black,Male,2.5,30,0.334,6.3,38000,Region_B,0
6748,White,Male,32.7,91,0.684,2.1,220000,Region_C,1
2894,Black,Female,1.9,30,0.153,0.5,43000,Region_B,0
2653,White,Male,5.8,87,0.606,0.7,85000,Region_A,1
5285,White,Male,0.0,55,0.1,3.6,46000,Region_B,0
9913,White,Female,7.8,62,0.717,2.3,89000,Region_C,0
7633,White,Male,25.6,87,0.687,0.8,210000,Region_C,1
4419,White,Female,20.2,44,0.469,1.8,111000,Region_B,0
8744,White,Female,15.8,100,0.541,1.5,166000,Region_D,1
8948,Asian,Female,2.6,60,0.311,1.8,54000,Region_B,0
221,Black,Female,1.5,39,0.104,0.5,35000,Region_B,0
8203,Asian,Female,0.1,84,0.306,1.6,47000,Region_A,0
8139,White,Male,0.9,71,0.453,1.0,46000,Region_B,0
2919,White,Male,4.5,55,0.1,2.9,55000,Region_B,0
2548,White,Female,4.2,67,0.322,1.3,63000,Region_C,0
1216,White,Male,0.9,56,0.125,3.9,40000,Region_C,0
5872,White,Male,5.3,70,0.428,2.3,71000,Region_D,0
4555,White,Male,5.5,61,0.331,0.8,62000,Region_C,0
9563,Black,Male,9.6,67,0.665,0.5,98000,Region_C,1
7774,White,Male,14.1,73,0.637,3.5,115000,Region_D,1
6657,White,Female,8.6,41,0.396,2.7,69000,Region_C,0
4645,Black,Female,2.5,39,0.385,7.6,41000,Region_B,0
631,Black,Female,9.3,38,0.642,6.6,61000,Region_B,0
650,White,Female,8.4,64,0.431,6.6,86000,Region_B,0
4,Black,Female,6.0,37,0.1,0.5,56000,Region_A,0
9143,Asian,Female,13.1,66,0.788,1.7,103000,Region_A,1
5072,Hispanic,Male,1.4,52,0.187,1.4,50000,Region_C,0
5495,White,Male,0.6,67,0.122,0.5,54000,Region_C,0
6817,White,Male,8.6,68,0.486,1.5,82000,Region_A,1
7737,Asian,Female,2.8,90,0.299,6.7,82000,Region_D,0
3173,White,Male,10.8,87,0.356,0.6,122000,Region_A,1
4790,White,Female,1.2,50,0.729,0.5,48000,Region_D,0
8799,White,Female,0.3,46,0.584,1.1,35000,Region_A,0
9085,White,Female,1.1,38,0.328,1.8,35000,Region_B,0
4517,White,Male,5.3,47,0.329,3.4,61000,Region_B,0
1116,Black,Female,0.9,37,0.299,2.0,35000,Region_B,0
9000,Asian,Female,18.7,97,0.704,2.6,151000,Region_D,1
3908,White,Male,5.9,73,0.186,0.5,80000,Region_C,0
3994,White,Male,26.3,100,0.469,6.9,212000,Region_B,1
316,Black,Male,0.0,40,0.1,1.1,37000,Region_B,0
2021,Asian,Male,11.1,66,0.53,2.4,115000,Region_A,0
8800,White,Female,4.4,38,0.736,0.5,45000,Region_A,0
3739,Hispanic,Male,3.5,58,0.427,0.5,58000,Region_D,0
4456,White,Male,0.2,52,0.318,1.3,42000,Region_A,0
2932,Black,Female,0.4,30,0.492,0.5,35000,Region_D,0
7380,White,Male,3.8,45,0.238,1.9,56000,Region_A,0
3526,White,Female,4.6,54,0.475,0.5,63000,Region_C,0
6283,Hispanic,Female,3.8,30,0.353,0.5,39000,Region_D,0
7178,Hispanic,Male,2.2,46,0.1,0.8,42000,Region_B,0
6010,White,Male,0.5,70,0.368,3.5,54000,Region_B,0
9849,Black,Male,0.6,34,0.232,0.7,41000,Region_B,0
5082,White,Male,29.9,91,0.904,4.5,224000,Region_A,1
1201,Hispanic,Male,0.1,39,0.117,1.4,36000,Region_D,0
2092,Asian,Male,12.7,93,0.64,0.5,116000,Region_D,1
8733,White,Female,1.1,30,0.74,2.7,36000,Region_C,0
1708,White,Female,2.6,55,0.333,5.6,46000,Region_B,0
5152,White,Female,5.3,41,0.195,0.5,56000,Region_A,0
494,White,Male,7.2,100,0.236,5.4,100000,Region_C,1
8986,Black,Female,9.3,30,0.496,1.9,71000,Region_B,0
2838,White,Male,1.7,66,0.344,0.5,56000,Region_C,0
3070,Black,Female,0.8,30,0.203,0.5,39000,Region_B,0
4211,White,Male,6.4,69,0.393,3.8,83000,Region_A,0
1965,White,Male,13.2,81,0.648,0.5,143000,Region_A,1
9245,White,Female,0.6,31,0.223,2.4,37000,Region_C,0
6155,White,Female,1.3,61,0.144,2.8,50000,Region_D,0
1159,Hispanic,Female,34.0,73,0.629,0.5,206000,Region_A,1
4311,White,Male,8.9,73,0.564,3.2,83000,Region_C,1
2423,Hispanic,Male,6.9,40,0.438,0.9,59000,Region_A,0
7327,White,Male,5.5,50,0.614,0.5,61000,Region_D,1
1923,Black,Male,3.9,52,0.229,0.5,61000,Region_B,0
9607,Hispanic,Female,3.1,30,0.367,0.5,45000,Region_D,0
7115,White,Female,19.0,63,0.864,6.6,120000,Region_C,1
1895,White,Male,8.6,77,0.466,1.4,99000,Region_D,1
5718,White,Female,3.8,52,0.297,6.5,60000,Region_C,0
5870,Black,Male,19.5,69,0.335,7.7,133000,Region_B,1
7467,Hispanic,Male,0.8,43,0.1,2.4,35000,Region_B,0
7876,White,Female,4.1,40,0.6,4.8,48000,Region_A,0
2167,Black,Female,1.4,30,0.175,3.4,42000,Region_B,0
7487,White,Male,7.0,84,0.512,0.7,84000,Region_C,1
1828,Asian,Female,7.8,73,0.7,1.0,87000,Region_D,0
4992,White,Female,1.7,61,0.666,5.6,47000,Region_A,1
577,White,Female,10.8,51,0.538,1.3,87000,Region_A,0
1580,White,Female,0.7,30,0.372,8.1,35000,Region_A,0
7600,White,Female,3.7,53,0.304,1.3,65000,Region_A,0
3346,Black,Male,1.1,34,0.1,4.0,38000,Region_B,0
9924,Black,Female,12.2,30,0.78,5.6,83000,Region_B,0
6718,White,Male,5.4,68,0.509,1.0,75000,Region_C,0
3164,White,Male,10.1,82,0.619,4.7,94000,Region_D,1
7456,Asian,Male,12.7,87,0.58,6.0,124000,Region_A,1
9401,Black,Female,0.4,30,0.286,0.8,35000,Region_D,0
1514,White,Male,3.7,65,0.1,0.9,55000,Region_A,0
4386,White,Female,10.6,47,0.856,1.0,74000,Region_B,0
6408,White,Male,10.3,88,0.515,2.1,107000,Region_B,1
6617,White,Male,10.0,72,0.703,1.8,89000,Region_A,1
1658,White,Female,0.1,47,0.378,2.6,38000,Region_C,0
5602,White,Female,6.6,67,0.224,0.8,86000,Region_C,0
9541,White,Female,2.7,39,0.497,1.5,45000,Region_C,0
3537,White,Male,2.1,61,0.256,1.4,48000,Region_B,0
507,Asian,Male,8.5,91,0.476,0.5,93000,Region_B,0
8536,White,Male,5.7,57,0.486,3.2,62000,Region_A,0
5245,Black,Male,0.6,39,0.421,0.6,42000,Region_D,0
4622,Hispanic,Male,11.3,52,0.43,2.4,89000,Region_B,0
3379,White,Female,6.2,43,0.418,3.3,55000,Region_C,0
7927,Hispanic,Male,3.6,43,0.1,1.5,46000,Region_B,0
8086,Black,Male,9.6,45,0.24,6.5,71000,Region_B,0
8393,Asian,Male,17.3,84,0.652,0.5,152000,Region_A,1
5388,Asian,Male,5.4,69,0.206,1.0,64000,Region_D,0
2409,Asian,Female,0.6,63,0.511,0.5,46000,Region_A,0
2858,White,Female,1.9,37,0.191,0.5,37000,Region_D,0
1200,White,Female,0.6,36,0.309,0.8,37000,Region_B,0
2142,White,Female,2.5,38,0.51,6.6,42000,Region_D,0
3777,Hispanic,Male,8.1,78,0.585,3.1,107000,Region_D,1
2129,Hispanic,Female,4.1,45,0.548,2.1,50000,Region_B,0
8936,Black,Female,4.5,30,0.441,0.5,41000,Region_B,0
152,White,Male,0.5,71,0.228,0.5,43000,Region_D,0
1601,White,Male,25.1,76,0.734,0.9,175000,Region_C,1
6715,Hispanic,Female,1.4,30,0.567,0.7,35000,Region_D,0
4811,White,Male,0.5,53,0.333,1.1,47000,Region_A,0
7311,Asian,Female,8.5,57,0.351,7.9,74000,Region_C,0
9322,Hispanic,Female,8.4,31,0.271,0.5,57000,Region_B,0
422,Hispanic,Male,11.1,63,0.344,3.6,104000,Region_D,0
2031,White,Male,0.5,62,0.518,0.5,44000,Region_B,0
3950,White,Female,16.8,74,0.65,8.4,132000,Region_D,1
1129,White,Male,1.9,45,0.305,0.5,49000,Region_D,0
6158,Black,Male,0.4,30,0.456,2.2,35000,Region_A,0
3589,White,Male,18.2,65,0.448,1.4,119000,Region_D,1
1957,Black,Female,13.4,35,0.371,3.0,73000,Region_B,0
3235,White,Female,11.5,74,0.558,1.3,101000,Region_A,1
2159,White,Male,5.3,87,0.164,1.5,79000,Region_C,1
9273,Black,Male,0.1,50,0.228,1.3,36000,Region_B,0
2077,White,Male,4.3,67,0.571,3.5,64000,Region_A,0
437,White,Male,2.8,61,0.271,0.5,50000,Region_C,0
499,Asian,Male,7.5,90,0.777,5.3,112000,Region_D,1
8829,White,Female,0.8,54,0.332,1.8,48000,Region_B,0
567,White,Female,8.0,52,0.154,4.9,79000,Region_A,0
8748,White,Male,4.0,65,0.375,0.5,69000,Region_B,0
1919,White,Male,11.1,81,0.518,3.6,122000,Region_D,1
4637,White,Male,1.6,55,0.266,0.5,45000,Region_B,0
3813,White,Male,5.7,69,0.201,1.3,82000,Region_C,0
3585,White,Male,7.7,75,0.549,10.0,90000,Region_C,1
6529,White,Male,1.3,72,0.21,0.5,46000,Region_B,0
7067,White,Male,7.6,78,0.583,1.2,101000,Region_A,1
