applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
435,White,Female,6.6,67,0.375,3.5,79000,Region_D,0
436,Black,Male,5.9,49,0.162,2.9,58000,Region_B,0
437,White,Male,2.8,61,0.271,0.5,50000,Region_C,0
438,Hispanic,Male,12.1,43,0.479,3.7,79000,Region_A,0
439,Black,Male,1.1,30,0.191,0.6,36000,Region_A,0
440,White,Male,0.4,60,0.293,0.7,49000,Region_A,0
441,White,Female,1.5,67,0.596,1.0,48000,Region_A,0
442,Asian,Female,2.2,57,0.277,1.9,59000,Region_D,0
443,White,Female,2.3,45,0.648,0.5,47000,Region_A,0
444,White,Female,7.8,37,0.705,3.5,64000,Region_B,0
445,Hispanic,Male,1.7,63,0.277,0.5,45000,Region_B,0
446,Asian,Female,8.1,74,0.256,0.5,105000,Region_A,0
447,Asian,Male,0.8,80,0.621,1.5,48000,Region_A,0
448,Hispanic,Female,0.9,44,0.142,0.5,38000,Region_D,0
449,White,Male,5.7,66,0.366,1.1,77000,Region_B,0
450,White,Female,17.9,71,0.543,9.3,147000,Region_C,1
451,Hispanic,Female,11.6,63,0.636,3.8,99000,Region_B,0
452,White,Female,24.4,80,0.75,5.2,209000,Region_D,1
453,White,Female,7.4,65,0.312,0.5,78000,Region_C,0
454,Asian,Female,8.1,77,0.383,2.0,85000,Region_C,0
455,White,Female,6.9,65,0.634,5.3,69000,Region_A,1
456,White,Male,7.8,69,0.439,3.2,77000,Region_A,1
457,White,Male,1.3,62,0.1,0.6,57000,Region_D,0
458,White,Male,6.3,78,0.743,5.4,80000,Region_C,1
459,White,Male,3.9,75,0.353,1.1,73000,Region_C,0
460,White,Male,4.7,81,0.312,6.3,89000,Region_B,0
461,White,Male,5.9,75,0.362,1.9,90000,Region_A,0
462,Black,Male,0.9,42,0.233,2.5,40000,Region_C,0
463,Hispanic,Female,2.6,30,0.1,1.2,36000,Region_A,0
464,Black,Female,0.4,30,0.21,0.5,35000,Region_B,0
465,Asian,Male,31.8,100,0.941,6.0,236000,Region_C,1
466,White,Male,1.0,56,0.216,0.5,41000,Region_A,0
467,White,Male,2.4,64,0.6,4.1,63000,Region_C,0
468,Hispanic,Male,14.9,77,0.659,11.1,138000,Region_D,1
469,White,Female,4.6,69,0.115,0.6,79000,Region_C,0
470,Asian,Male,1.2,74,0.149,4.6,62000,Region_B,0
471,White,Female,3.4,50,0.186,0.5,53000,Region_A,0
472,Asian,Female,0.9,57,0.197,1.4,48000,Region_A,0
473,White,Female,1.6,62,0.1,0.8,54000,Region_B,0
474,Hispanic,Male,0.4,43,0.267,0.5,35000,Region_B,0
475,White,Female,4.1,47,0.27,3.5,57000,Region_C,0
476,Asian,Male,13.4,99,0.437,5.8,128000,Region_D,1
477,White,Male,7.1,72,0.205,5.1,94000,Region_C,1
478,White,Male,7.5,63,0.32,0.5,92000,Region_B,0
479,Asian,Male,1.8,77,0.532,4.2,58000,Region_A,1
480,White,Male,3.4,77,0.43,0.5,72000,Region_B,1
481,Black,Male,11.6,35,0.512,1.6,81000,Region_D,0
482,Black,Female,0.5,30,0.1,0.5,35000,Region_B,0
483,White,Female,13.7,62,0.431,8.5,99000,Region_A,0
484,Black,Male,4.1,44,0.12,1.3,60000,Region_D,0
485,Black,Male,11.3,54,0.47,1.5,84000,Region_D,1
486,Asian,Female,2.7,54,0.515,1.4,57000,Region_A,0
487,White,Male,3.3,47,0.242,1.2,53000,Region_B,0
488,White,Female,9.8,73,0.273,2.0,107000,Region_C,0
489,Asian,Female,11.0,57,0.499,2.7,83000,Region_C,0
490,Hispanic,Male,1.8,49,0.365,2.8,51000,Region_B,0
491,White,Male,28.9,93,0.697,1.4,226000,Region_C,1
492,Black,Male,0.6,36,0.523,2.4,41000,Region_D,0
493,White,Male,0.6,82,0.1,3.7,54000,Region_D,0
494,White,Male,7.2,100,0.236,5.4,100000,Region_C,1
495,White,Female,9.0,40,0.696,8.6,63000,Region_B,0
496,White,Male,25.9,100,0.696,15.6,198000,Region_B,1
497,Black,Male,3.2,35,0.566,0.5,51000,Region_B,0
498,White,Female,0.2,62,0.535,4.3,40000,Region_C,0
499,Asian,Male,7.5,90,0.777,5.3,112000,Region_D,1
500,Asian,Male,2.8,89,0.261,1.1,72000,Region_B,0
501,Black,Male,3.5,41,0.121,1.8,52000,Region_B,0
502,White,Male,5.4,57,0.795,6.8,73000,Region_C,1
503,White,Female,0.5,61,0.1,0.5,46000,Region_C,0
504,Hispanic,Male,4.5,50,0.28,0.5,59000,Region_C,0
505,Black,Female,3.1,30,0.123,8.4,46000,Region_A,0
506,White,Male,10.0,67,0.508,2.5,94000,Region_A,1
507,Asian,Male,8.5,91,0.476,0.5,93000,Region_B,0
508,Hispanic,Male,1.4,64,0.175,6.8,54000,Region_B,0
509,Asian,Female,1.7,45,0.258,5.1,38000,Region_C,0
510,Black,Male,1.8,43,0.537,3.3,45000,Region_B,0
511,Black,Male,1.2,30,0.1,2.1,36000,Region_B,0
512,White,Female,7.5,40,0.247,1.9,61000,Region_D,0
513,Asian,Male,35.0,100,0.89,12.5,250000,Region_A,1
514,Hispanic,Male,7.1,42,0.489,0.5,64000,Region_D,0
515,White,Female,6.6,38,0.536,1.2,60000,Region_C,0
516,White,Male,4.2,57,0.406,0.6,60000,Region_A,0
517,White,Female,2.6,40,0.148,1.2,44000,Region_B,0
518,Hispanic,Male,16.3,54,0.427,0.6,109000,Region_B,0
519,Asian,Female,24.9,70,0.247,2.0,185000,Region_D,0
520,White,Female,4.8,50,0.683,3.0,58000,Region_D,0
521,Black,Male,2.1,30,0.308,0.9,37000,Region_D,0
522,White,Female,10.4,66,0.616,4.7,110000,Region_C,1
523,Asian,Female,1.0,66,0.139,1.4,46000,Region_C,0
524,Hispanic,Male,9.7,58,0.1,0.5,79000,Region_A,0
525,Hispanic,Male,11.5,54,0.714,3.2,101000,Region_D,0
526,White,Female,0.9,47,0.244,0.5,37000,Region_B,0
527,White,Female,26.5,70,0.93,14.4,172000,Region_C,1
528,White,Male,33.9,91,0.617,10.8,250000,Region_B,1
529,White,Female,19.4,80,0.563,13.9,150000,Region_A,1
530,Hispanic,Male,4.6,30,0.362,0.5,51000,Region_B,0
531,Hispanic,Female,1.7,32,0.508,0.9,35000,Region_B,0
532,Asian,Female,6.3,61,0.213,0.6,78000,Region_A,0
533,Asian,Female,3.9,69,0.561,1.3,63000,Region_A,0
534,White,Male,1.8,46,0.1,0.6,50000,Region_C,0
535,Hispanic,Female,3.3,35,0.692,4.2,51000,Region_B,0
536,Asian,Male,8.9,84,0.545,0.5,97000,Region_C,1
537,Hispanic,Male,0.5,30,0.1,0.5,35000,Region_C,0
538,White,Male,3.2,52,0.512,0.7,59000,Region_A,0
539,White,Female,0.1,48,0.334,2.7,35000,Region_D,0
540,White,Male,11.1,80,0.151,3.3,116000,Region_A,0
541,Asian,Male,8.4,81,0.379,0.5,113000,Region_A,1
542,Black,Female,0.4,30,0.382,0.6,35000,Region_A,0
543,White,Female,23.5,64,0.726,8.8,172000,Region_C,1
544,Black,Female,0.1,30,0.693,0.5,35000,Region_B,0
545,Black,Female,4.9,30,0.36,2.2,52000,Region_B,0
546,White,Male,12.0,60,0.43,2.6,114000,Region_B,0
547,White,Female,10.9,52,0.809,1.4,96000,Region_B,0
548,Black,Female,0.2,33,0.1,0.5,38000,Region_D,0
549,White,Male,19.0,86,0.225,0.9,152000,Region_B,1
550,Hispanic,Male,16.8,56,0.478,10.8,122000,Region_A,1
551,White,Male,6.6,61,0.251,1.2,73000,Region_C,0
552,Hispanic,Male,4.4,56,0.1,0.5,66000,Region_B,0
553,White,Female,0.3,52,0.1,1.9,37000,Region_B,0
554,White,Female,5.8,41,0.199,6.2,53000,Region_A,0
555,Hispanic,Female,3.1,30,0.134,0.5,38000,Region_B,0
556,White,Male,11.9,98,0.575,0.8,125000,Region_C,1
557,White,Male,4.1,51,0.335,5.7,52000,Region_A,1
558,White,Female,8.1,65,0.373,4.3,93000,Region_A,0
559,Hispanic,Male,0.7,62,0.141,2.0,48000,Region_D,0
560,Black,Female,0.8,30,0.137,1.3,35000,Region_D,0
561,Black,Male,0.9,30,0.463,0.5,35000,Region_B,0
562,White,Female,0.3,33,0.396,2.1,37000,Region_C,0
563,White,Male,6.2,51,0.283,0.7,75000,Region_D,0
564,White,Male,12.6,80,0.67,5.8,135000,Region_D,1
565,White,Male,7.5,87,0.34,1.5,111000,Region_A,0
566,Black,Female,4.7,30,0.204,2.9,52000,Region_B,0
567,White,Female,8.0,52,0.154,4.9,79000,Region_A,0
568,White,Male,3.3,74,0.204,0.5,65000,Region_D,0
569,Asian,Female,3.2,53,0.298,2.7,51000,Region_A,0
570,White,Female,2.7,56,0.819,0.8,46000,Region_B,1
571,White,Female,8.8,60,0.647,1.3,94000,Region_D,0
572,Hispanic,Female,1.0,30,0.1,2.0,35000,Region_D,0
573,White,Male,0.1,61,0.385,6.3,49000,Region_A,0
574,Black,Male,5.7,61,0.187,3.3,67000,Region_B,0
575,Hispanic,Female,16.9,58,0.499,0.5,116000,Region_B,0
576,Asian,Female,6.8,78,0.678,3.4,75000,Region_A,1
577,White,Female,10.8,51,0.538,1.3,87000,Region_A,0
578,Asian,Female,8.0,80,0.538,1.7,96000,Region_A,0
579,White,Male,5.5,75,0.256,0.5,82000,Region_A,0
580,White,Female,8.9,42,0.589,5.4,77000,Region_D,0
581,White,Male,13.9,84,0.597,3.7,127000,Region_C,1
582,Asian,Female,1.8,53,0.295,4.4,55000,Region_A,0
583,White,Male,3.3,47,0.284,0.6,51000,Region_B,0
584,White,Female,1.8,53,0.177,0.5,50000,Region_C,0
585,Black,Male,3.8,44,0.273,4.0,54000,Region_C,0
586,White,Male,17.3,83,0.624,8.4,169000,Region_A,1
587,White,Male,3.4,64,0.209,0.5,65000,Region_B,0
588,White,Female,3.3,49,0.401,2.4,51000,Region_C,0
589,White,Female,13.9,95,0.67,0.6,153000,Region_C,1
590,White,Male,5.8,54,0.516,0.5,75000,Region_D,0
591,White,Female,5.4,66,0.366,2.0,80000,Region_D,0
592,Black,Female,10.8,34,0.632,8.7,63000,Region_A,1
593,White,Male,5.4,57,0.725,2.3,58000,Region_A,0
594,White,Male,9.2,71,0.428,1.7,101000,Region_C,0
595,Hispanic,Female,0.5,30,0.652,0.5,38000,Region_B,0
596,White,Female,1.4,44,0.184,0.7,44000,Region_B,0
597,Black,Male,3.2,36,0.654,0.5,45000,Region_B,0
598,White,Female,4.8,36,0.542,0.6,53000,Region_C,0
599,White,Male,27.0,99,0.571,0.5,229000,Region_D,1
600,White,Male,28.2,82,0.598,7.4,195000,Region_B,1
601,White,Male,15.2,62,0.577,1.4,110000,Region_B,1
602,White,Male,3.0,52,0.124,0.5,50000,Region_B,0
603,White,Female,23.4,100,0.829,4.3,217000,Region_C,1
604,White,Female,8.2,35,0.389,8.0,70000,Region_D,0
605,White,Male,4.0,71,0.212,2.9,59000,Region_B,0
606,White,Male,9.7,64,0.722,0.7,93000,Region_C,1
607,White,Female,0.1,45,0.268,1.1,38000,Region_A,0
608,White,Female,1.1,58,0.578,3.7,54000,Region_A,0
609,White,Female,12.5,70,0.209,0.5,123000,Region_B,0
610,Black,Female,5.7,30,0.189,0.5,50000,Region_B,0
611,White,Male,3.6,49,0.38,1.2,56000,Region_C,0
612,Hispanic,Female,4.1,44,0.41,1.2,56000,Region_A,0
613,Black,Male,14.7,57,0.342,2.3,116000,Region_B,0
614,White,Male,8.0,67,0.178,2.0,97000,Region_A,0
615,Hispanic,Male,3.4,53,0.728,0.5,57000,Region_B,0
616,Asian,Male,1.0,65,0.1,1.1,46000,Region_A,0
617,White,Female,2.4,42,0.607,1.0,48000,Region_D,0
618,White,Female,27.0,81,0.429,13.5,188000,Region_C,1
619,Hispanic,Male,3.9,54,0.579,2.2,52000,Region_B,0
620,Hispanic,Male,4.3,52,0.427,4.5,61000,Region_B,0
621,White,Male,5.5,74,0.445,3.3,73000,Region_B,0
622,White,Male,17.2,72,0.66,0.5,144000,Region_A,1
623,White,Female,6.5,76,0.727,1.8,93000,Region_C,1
624,White,Female,8.3,55,0.687,4.4,71000,Region_C,0
625,Black,Female,2.7,30,0.258,1.5,36000,Region_B,0
626,White,Female,0.2,34,0.735,2.9,35000,Region_A,0
627,White,Female,18.8,69,0.421,13.6,164000,Region_D,1
628,Hispanic,Male,20.0,73,0.121,0.5,136000,Region_A,0
629,White,Male,23.8,98,0.622,19.3,237000,Region_D,1
630,White,Male,23.0,100,0.42,0.6,238000,Region_C,1
631,Black,Female,9.3,38,0.642,6.6,61000,Region_B,0
632,Hispanic,Female,6.8,43,0.67,0.5,65000,Region_B,0
633,White,Male,14.9,73,0.363,4.7,135000,Region_C,1
634,White,Male,7.3,62,0.344,4.3,68000,Region_C,0
635,White,Male,1.2,74,0.32,3.6,55000,Region_C,0
636,White,Female,3.5,65,0.255,1.4,61000,Region_D,0
637,White,Male,28.4,81,0.723,1.0,213000,Region_A,1
638,White,Female,3.0,61,0.507,3.7,59000,Region_A,0
639,White,Female,14.2,74,0.1,3.7,133000,Region_D,0
640,White,Male,0.8,49,0.295,0.6,38000,Region_D,0
641,White,Female,2.9,59,0.132,1.2,65000,Region_D,0
642,White,Female,3.0,40,0.172,0.8,44000,Region_C,0
643,White,Male,0.4,33,0.608,5.0,39000,Region_C,0
644,White,Female,0.9,48,0.535,3.4,45000,Region_A,0
645,White,Male,1.7,66,0.299,4.7,57000,Region_B,0
646,Hispanic,Male,12.2,56,0.594,0.5,110000,Region_A,0
647,Black,Female,0.4,56,0.29,1.9,48000,Region_C,0
648,Black,Female,1.9,30,0.319,0.6,35000,Region_D,0
649,Hispanic,Female,0.1,33,0.107,2.4,35000,Region_B,0
650,White,Female,8.4,64,0.431,6.6,86000,Region_B,0
651,White,Female,6.8,52,0.218,4.0,70000,Region_C,0
652,White,Female,7.3,69,0.547,6.9,72000,Region_A,1
653,Black,Female,2.6,30,0.559,0.5,41000,Region_B,0
654,Hispanic,Female,1.4,37,0.118,1.3,35000,Region_B,0
655,White,Male,10.2,66,0.382,2.0,90000,Region_D,0
656,White,Female,11.7,44,0.294,5.9,72000,Region_C,0
657,White,Male,1.2,57,0.52,1.8,46000,Region_D,0
658,White,Male,5.3,71,0.346,3.2,85000,Region_D,0
659,Black,Male,1.8,30,0.283,0.8,41000,Region_D,0
660,White,Female,1.3,54,0.503,4.3,40000,Region_B,0
661,White,Male,10.6,71,0.738,2.4,110000,Region_A,1
662,Asian,Male,6.3,82,0.626,0.5,94000,Region_D,1
663,Black,Female,1.3,30,0.824,6.2,39000,Region_B,0
664,White,Male,3.0,67,0.673,1.9,64000,Region_A,1
665,White,Female,23.9,69,0.726,7.2,148000,Region_A,1
666,White,Male,15.1,60,0.722,4.2,121000,Region_B,1
667,White,Male,17.0,79,0.66,2.2,133000,Region_C,1
668,White,Male,4.9,85,0.263,7.7,84000,Region_D,1
669,White,Female,6.9,40,0.659,3.7,66000,Region_B,0
670,White,Male,3.8,67,0.428,0.6,57000,Region_B,0
671,White,Female,0.6,60,0.255,11.3,45000,Region_A,0
672,Hispanic,Male,3.4,75,0.333,20.0,62000,Region_D,1
673,White,Male,7.2,64,0.668,1.0,88000,Region_A,1
674,White,Male,2.7,57,0.643,9.7,62000,Region_A,0
675,White,Male,15.1,65,0.642,3.6,121000,Region_B,1
676,Asian,Female,1.2,72,0.347,0.5,55000,Region_D,0
677,White,Female,3.2,43,0.512,9.1,43000,Region_B,0
678,White,Female,0.9,46,0.666,0.5,40000,Region_A,0
679,Asian,Male,4.2,52,0.373,2.5,52000,Region_A,0
680,Hispanic,Male,0.3,54,0.571,3.6,45000,Region_B,0
681,Hispanic,Male,2.1,60,0.252,3.9,60000,Region_B,0
682,White,Female,3.6,64,0.64,0.5,68000,Region_A,0
683,White,Male,5.2,48,0.337,1.4,59000,Region_D,0
684,Black,Female,4.3,34,0.16,0.5,51000,Region_C,0
685,Asian,Male,2.6,52,0.219,0.7,59000,Region_B,0
686,White,Male,5.9,69,0.24,7.4,66000,Region_A,0
687,White,Male,5.7,70,0.331,5.7,72000,Region_A,1
688,White,Male,3.0,69,0.339,2.5,54000,Region_C,0
689,Hispanic,Female,10.5,50,0.316,6.9,88000,Region_B,0
690,White,Male,6.3,69,0.678,1.0,87000,Region_D,1
691,White,Female,2.8,30,0.268,4.1,40000,Region_D,0
692,White,Male,23.6,95,0.83,5.4,198000,Region_D,1
693,White,Female,13.1,66,0.707,4.6,105000,Region_D,1
694,White,Male,32.4,88,0.403,0.5,250000,Region_A,1
695,White,Female,8.3,40,0.433,1.3,60000,Region_A,0
696,Black,Female,2.6,43,0.345,0.5,43000,Region_B,0
697,White,Female,2.3,67,0.61,0.5,50000,Region_B,0
698,Black,Male,6.8,50,0.502,0.5,61000,Region_B,0
699,White,Female,27.8,73,0.837,4.6,217000,Region_C,1
700,White,Male,7.9,40,0.423,4.1,60000,Region_D,0
701,White,Male,17.1,90,0.146,0.5,158000,Region_C,1
702,White,Male,3.2,69,0.635,0.5,67000,Region_B,1
703,White,Male,4.2,62,0.388,5.3,58000,Region_B,0
704,White,Female,16.7,82,0.585,0.5,145000,Region_B,1
705,White,Male,11.3,85,0.786,2.0,109000,Region_D,1
706,Asian,Female,28.6,93,0.844,0.6,250000,Region_A,1
707,White,Female,10.5,62,0.655,2.5,82000,Region_C,1
708,Hispanic,Male,4.0,49,0.19,0.5,58000,Region_B,0
709,White,Female,5.3,64,0.243,3.7,79000,Region_C,0
710,Black,Male,14.4,40,0.467,0.5,100000,Region_D,0
711,Hispanic,Female,4.7,42,0.729,0.5,51000,Region_D,0
712,Black,Male,1.8,30,0.305,0.9,38000,Region_B,0
713,White,Female,4.0,70,0.409,6.2,59000,Region_D,0
714,White,Female,5.1,62,0.113,1.5,64000,Region_A,0
715,White,Female,0.7,42,0.129,0.5,38000,Region_D,0
716,Asian,Male,11.1,83,0.584,2.6,101000,Region_D,1
717,Hispanic,Male,0.8,34,0.562,1.7,35000,Region_B,0
718,Asian,Male,4.2,92,0.461,1.0,90000,Region_C,1
719,White,Male,13.1,96,0.606,3.3,139000,Region_B,1
720,Black,Male,3.9,46,0.441,0.5,61000,Region_D,0
721,Asian,Female,13.3,91,0.715,1.9,122000,Region_A,1
722,White,Male,3.3,67,0.298,0.5,66000,Region_D,0
723,White,Male,25.3,100,0.226,1.6,241000,Region_C,1
724,Hispanic,Female,1.4,48,0.576,1.1,48000,Region_B,0
725,White,Female,0.3,50,0.457,2.8,44000,Region_C,0
726,Hispanic,Male,13.8,60,0.534,0.9,98000,Region_B,0
727,White,Male,11.2,86,0.647,15.0,117000,Region_B,1
728,Hispanic,Male,1.8,53,0.555,0.5,54000,Region_C,0
729,White,Male,33.5,91,0.889,0.9,250000,Region_C,1
730,White,Female,4.9,30,0.574,5.2,47000,Region_A,0
731,White,Male,24.1,87,0.566,5.0,168000,Region_A,1
732,Hispanic,Female,4.2,30,0.185,2.4,48000,Region_C,0
733,Black,Female,3.5,30,0.322,2.5,49000,Region_B,0
734,White,Female,4.2,44,0.266,18.8,49000,Region_D,0
735,White,Male,3.3,58,0.644,0.8,66000,Region_A,0
736,Hispanic,Male,5.1,59,0.154,1.1,61000,Region_D,0
737,White,Female,4.2,67,0.331,3.0,69000,Region_C,0
738,Hispanic,Male,0.3,50,0.183,0.5,40000,Region_D,0
739,White,Male,2.4,72,0.1,0.8,65000,Region_C,0
740,White,Male,1.9,71,0.12,0.8,57000,Region_C,0
741,White,Male,16.2,50,0.472,1.5,104000,Region_D,1
742,White,Female,6.4,57,0.506,3.5,82000,Region_D,0
743,Hispanic,Male,9.7,33,0.686,2.7,69000,Region_D,0
744,White,Male,25.1,96,0.559,6.1,186000,Region_B,1
745,White,Male,8.3,46,0.252,2.1,71000,Region_A,0
746,Hispanic,Female,24.0,57,0.314,14.7,154000,Region_C,1
747,White,Female,2.6,59,0.146,1.7,47000,Region_D,0
748,White,Female,1.5,38,0.61,2.0,43000,Region_A,0
749,Asian,Male,4.2,86,0.586,0.9,77000,Region_A,1
750,Black,Male,4.0,44,0.406,0.5,47000,Region_B,0
751,White,Male,18.1,87,0.307,6.9,153000,Region_D,1
752,Asian,Female,5.9,73,0.483,5.2,80000,Region_B,1
753,Black,Female,1.9,30,0.33,4.0,42000,Region_A,0
754,White,Female,9.6,62,0.272,5.0,90000,Region_B,0
755,White,Male,5.6,68,0.169,0.8,84000,Region_C,0
756,Hispanic,Female,1.0,32,0.49,1.4,39000,Region_B,0
757,Black,Male,5.4,32,0.412,3.4,54000,Region_B,0
758,White,Female,17.1,54,0.489,3.9,123000,Region_C,0
759,Hispanic,Male,12.4,54,0.479,9.6,104000,Region_D,0
760,Hispanic,Female,5.2,33,0.335,2.8,51000,Region_A,0
761,White,Male,3.8,57,0.286,2.0,58000,Region_A,0
762,White,Male,0.7,72,0.306,11.2,47000,Region_B,1
763,White,Female,4.5,40,0.306,1.9,54000,Region_A,0
764,Hispanic,Male,9.4,52,0.507,9.1,87000,Region_B,0
765,White,Female,3.1,67,0.464,0.5,57000,Region_C,0
766,White,Female,1.9,62,0.522,1.8,49000,Region_D,0
767,Hispanic,Female,15.8,64,0.73,0.6,111000,Region_D,0
768,Hispanic,Male,11.6,50,0.553,1.2,78000,Region_B,0
769,White,Male,8.1,80,0.757,0.5,109000,Region_B,1
770,Hispanic,Female,0.9,30,0.257,0.5,39000,Region_D,0
771,White,Male,1.3,60,0.482,1.8,44000,Region_B,0
772,Hispanic,Female,0.6,30,0.281,1.7,37000,Region_C,0
773,White,Male,7.7,63,0.621,6.9,80000,Region_C,1
774,White,Male,1.0,58,0.333,0.6,48000,Region_A,0
775,Hispanic,Male,12.4,52,0.712,4.0,96000,Region_D,1
776,White,Male,35.0,90,0.822,0.5,250000,Region_C,1
777,White,Male,3.7,76,0.16,5.4,72000,Region_C,0
778,Black,Female,3.3,30,0.1,0.9,40000,Region_B,0
779,Black,Female,6.8,32,0.289,4.0,55000,Region_A,0
780,Black,Male,17.3,55,0.625,0.5,115000,Region_D,1
781,Black,Female,12.3,36,0.533,1.5,90000,Region_D,0
782,White,Male,0.5,63,0.491,0.5,40000,Region_C,0
783,White,Female,1.3,47,0.444,0.5,47000,Region_B,0
784,White,Female,9.9,78,0.348,5.5,103000,Region_C,1
785,White,Female,8.2,68,0.473,1.0,94000,Region_D,0
786,Asian,Male,1.2,71,0.513,0.9,51000,Region_A,0
787,Black,Male,4.4,33,0.125,1.3,43000,Region_B,0
788,White,Male,12.1,74,0.529,3.8,124000,Region_B,1
789,White,Female,1.7,56,0.1,0.5,44000,Region_D,0
790,Asian,Male,16.7,100,0.651,3.3,183000,Region_A,1
791,White,Female,0.4,33,0.271,1.9,35000,Region_D,0
792,Black,Male,9.5,52,0.755,5.7,87000,Region_B,1
793,White,Female,6.7,71,0.614,0.5,77000,Region_D,1
794,Black,Male,2.4,30,0.502,0.5,42000,Region_B,0
795,White,Male,10.2,71,0.645,2.0,113000,Region_C,1
796,Hispanic,Male,10.2,42,0.631,5.7,70000,Region_B,0
797,Asian,Male,22.2,100,0.615,2.0,222000,Region_C,1
798,White,Male,3.7,61,0.667,0.5,63000,Region_A,0
799,Black,Female,6.4,30,0.626,1.2,49000,Region_D,0
800,Asian,Male,7.5,73,0.79,3.1,97000,Region_C,1
801,Black,Male,4.6,47,0.368,1.5,53000,Region_B,0
802,White,Female,15.6,70,0.645,2.5,143000,Region_D,1
803,White,Male,0.0,64,0.451,0.5,43000,Region_D,0
804,Black,Female,1.8,30,0.265,1.6,40000,Region_A,0
805,White,Female,5.4,62,0.464,0.5,75000,Region_C,0
806,Black,Male,1.2,32,0.166,0.5,37000,Region_B,0
807,Asian,Male,19.5,100,0.57,2.8,204000,Region_A,1
808,Asian,Male,8.5,64,0.557,9.1,83000,Region_C,1
809,White,Female,4.6,34,0.572,1.0,55000,Region_B,0
810,White,Female,11.9,41,0.686,0.5,85000,Region_A,0
811,Asian,Female,4.3,37,0.534,3.6,44000,Region_B,0
812,Hispanic,Female,4.8,45,0.618,0.5,56000,Region_D,0
813,White,Male,0.0,68,0.204,1.6,51000,Region_A,0
814,Asian,Female,3.3,76,0.372,0.6,63000,Region_B,0
815,Hispanic,Female,0.9,30,0.841,0.5,37000,Region_C,0
816,White,Female,8.2,68,0.265,2.6,87000,Region_A,0
817,Black,Female,3.6,30,0.468,2.6,42000,Region_C,0
818,White,Female,2.5,54,0.471,1.1,58000,Region_A,0
819,White,Male,5.0,75,0.107,0.5,76000,Region_D,0
820,White,Male,1.9,54,0.598,2.0,53000,Region_A,0
821,Hispanic,Male,17.4,95,0.712,6.6,164000,Region_B,1
822,White,Male,0.4,78,0.239,1.5,49000,Region_A,0
823,White,Female,14.1,59,0.572,1.0,123000,Region_D,0
824,White,Male,5.7,55,0.368,1.4,60000,Region_B,0
825,White,Female,6.8,56,0.621,2.2,75000,Region_D,0
826,Asian,Male,2.9,75,0.567,0.5,59000,Region_B,0
827,White,Male,27.2,100,0.789,4.3,208000,Region_A,1
828,White,Female,2.3,38,0.132,0.5,38000,Region_D,0
829,Black,Female,4.9,30,0.589,0.5,53000,Region_C,0
830,White,Male,35.0,83,0.879,3.0,236000,Region_C,1
831,White,Male,17.0,86,0.592,6.3,157000,Region_B,1
832,White,Male,6.1,67,0.629,4.7,77000,Region_A,0
833,White,Male,35.0,100,0.895,2.0,250000,Region_B,1
834,White,Male,9.7,54,0.324,2.4,91000,Region_A,0
835,White,Male,1.9,80,0.305,0.5,65000,Region_A,0
836,White,Female,3.7,33,0.391,14.7,52000,Region_C,0
837,Asian,Female,2.9,45,0.354,2.5,51000,Region_B,0
838,White,Female,3.0,33,0.702,0.6,48000,Region_A,0
839,Black,Female,7.8,33,0.313,6.3,67000,Region_C,0
840,Black,Male,5.5,30,0.344,0.7,55000,Region_B,0
841,White,Female,0.3,34,0.464,0.7,35000,Region_A,0
842,Black,Male,13.1,51,0.642,0.5,106000,Region_D,1
843,White,Female,2.5,58,0.1,1.5,54000,Region_B,0
844,Asian,Male,35.0,100,0.848,0.5,250000,Region_B,1
845,White,Male,24.7,88,0.861,5.1,184000,Region_A,1
846,White,Female,19.9,94,0.438,12.6,191000,Region_B,1
847,White,Female,11.7,65,0.237,5.6,97000,Region_A,0
848,Asian,Female,1.8,69,0.168,3.7,52000,Region_D,0
849,White,Female,5.4,57,0.319,3.9,69000,Region_A,0
850,Black,Male,1.6,30,0.243,0.5,35000,Region_B,0
851,White,Male,2.4,71,0.465,0.5,57000,Region_B,0
852,Hispanic,Male,6.3,43,0.361,0.9,66000,Region_B,0
853,White,Female,0.3,49,0.594,0.5,42000,Region_D,0
854,Hispanic,Female,20.6,59,0.78,7.9,158000,Region_A,1
855,White,Male,20.1,61,0.701,2.3,153000,Region_A,1
856,White,Female,3.4,34,0.311,4.0,43000,Region_B,0
857,White,Female,5.1,66,0.174,0.9,70000,Region_C,0
858,White,Male,5.0,59,0.329,0.5,68000,Region_C,0
859,White,Female,15.1,59,0.309,7.6,111000,Region_D,0
860,White,Female,8.2,61,0.836,4.7,95000,Region_B,1
861,Hispanic,Female,1.9,30,0.669,1.7,35000,Region_B,0
862,White,Male,4.7,72,0.423,0.5,76000,Region_A,0
863,White,Male,4.5,66,0.234,1.0,70000,Region_D,0
864,White,Male,25.6,93,0.863,0.5,242000,Region_D,1
865,White,Male,1.5,55,0.352,5.0,54000,Region_A,0
866,White,Female,0.7,52,0.608,0.6,49000,Region_D,0
867,White,Male,17.0,94,0.429,2.9,186000,Region_D,1
868,White,Female,16.0,61,0.714,10.9,114000,Region_A,1
869,Hispanic,Male,13.8,70,0.684,2.2,119000,Region_A,1
870,Asian,Male,5.8,75,0.313,2.6,73000,Region_C,0
